Frame_26.png -95.31106 -307.7649 -337.1627 0.6069397 0.05588616 2.844816
Frame_27.png -93.93687 -308.1 -337.6088 0.6078698 0.05525342 2.849403
Frame_28.png -92.43769 -308.4765 -338.0932 0.6088791 0.05457171 2.854398
Frame_29.png -91.14396 -308.8037 -338.5102 0.6097522 0.05398809 2.858703
Frame_30.png -89.78844 -309.1671 -338.9437 0.6106581 0.0533895 2.863209
Frame_31.png -88.50549 -309.5045 -339.3541 0.6115218 0.05282299 2.867464
Frame_32.png -87.24886 -309.8676 -339.7511 0.6123547 0.0522894 2.871627
Frame_33.png -86.14079 -310.1858 -340.1009 0.613093 0.05181952 2.875293
Frame_34.png -84.86005 -310.5682 -340.5026 0.6139444 0.05128739 2.879526
Frame_35.png -83.82259 -310.9004 -340.8245 0.6146274 0.05087215 2.882947
Frame_36.png -82.67602 -311.2624 -341.1803 0.6153865 0.05041255 2.886721
Frame_37.png -81.67793 -311.6131 -341.4848 0.6160398 0.05003576 2.890004
Frame_38.png -80.63308 -311.9949 -341.8011 0.6167213 0.04965254 2.893436
Frame_39.png -79.65312 -312.3486 -342.0978 0.6173632 0.04929304 2.896643
Frame_40.png -78.68507 -312.7378 -342.3851 0.6179913 0.04896384 2.899809
Frame_41.png -77.87951 -313.0932 -342.6194 0.6185085 0.04871142 2.902438
Frame_42.png -77.01019 -313.4736 -342.8723 0.6190686 0.04843845 2.90527
Frame_43.png -76.13069 -313.8552 -343.1282 0.6196376 0.04816357 2.90813
Frame_44.png -75.40701 -314.2587 -343.3258 0.6200947 0.04799539 2.910479
Frame_45.png -74.75772 -314.6372 -343.5005 0.6205018 0.04785633 2.912579
Frame_46.png -74.0808 -315.0294 -343.6827 0.6209275 0.04771242 2.914763
Frame_47.png -73.42066 -315.4099 -343.8603 0.6213438 0.04757161 2.916891
Frame_48.png -72.73714 -315.8151 -344.0423 0.6217743 0.04743567 2.919086
Frame_49.png -72.65742 -316.3024 -343.9976 0.621797 0.04772602 2.919314
Frame_50.png -72.57241 -316.8219 -343.9497 0.6218209 0.04803565 2.919555
Frame_51.png -72.48649 -317.3443 -343.9015 0.6218453 0.04834691 2.919799
Frame_52.png -72.40287 -317.8512 -343.8546 0.6218683 0.04864925 2.920033
Frame_53.png -72.32285 -318.3345 -343.8097 0.6218907 0.04893773 2.920259
Frame_54.png -72.24012 -318.833 -343.7633 0.621914 0.04923522 2.920493
Frame_55.png -72.15691 -319.332 -343.7167 0.621936 0.04953287 2.920723
Frame_56.png -72.07307 -319.834 -343.6697 0.6219595 0.04983252 2.920959
Frame_57.png -71.99175 -320.3183 -343.6242 0.6219811 0.0501214 2.921182
Frame_58.png -71.9056 -320.83 -343.576 0.6220046 0.05042716 2.921422
Frame_59.png -71.82518 -321.3069 -343.5309 0.6220258 0.05071098 2.921643
Frame_60.png -71.7378 -321.8228 -343.4821 0.6220493 0.0510194 2.921883
Frame_61.png -71.65704 -322.2987 -343.437 0.6220706 0.05130377 2.922105
Frame_62.png -71.54953 -322.9286 -343.3769 0.6220989 0.05167984 2.922399
Frame_63.png -71.47186 -323.3831 -343.3335 0.6221191 0.05195061 2.922611
Frame_64.png -71.3831 -323.8998 -343.284 0.6221417 0.05226039 2.922849
Frame_65.png -71.29947 -324.3859 -343.2373 0.6221637 0.05255123 2.923076
Frame_66.png -71.2122 -324.891 -343.1886 0.6221858 0.05285242 2.923311
Frame_67.png -71.12488 -325.3952 -343.14 0.6222082 0.05315325 2.923547
Frame_68.png -71.03753 -325.8976 -343.0912 0.6222302 0.0534539 2.923781
Frame_69.png -70.95419 -326.3755 -343.0448 0.6222508 0.0537403 2.924002
Frame_70.png -70.86781 -326.8702 -342.9966 0.6222728 0.05403612 2.924232
Frame_71.png -71.12878 -327.4172 -342.8144 0.6220638 0.05458537 2.923348
Frame_72.png -71.75903 -328.0531 -342.4843 0.6216121 0.05542582 2.921287
Frame_73.png -72.39446 -328.69 -342.1516 0.621161 0.05626906 2.919215
Frame_74.png -73.02897 -329.3216 -341.8196 0.6207155 0.05710647 2.917155
Frame_75.png -73.68296 -329.9363 -341.4826 0.62026 0.05794497 2.91504
Frame_76.png -74.67379 -330.6813 -340.9998 0.6195719 0.05908934 2.911845
Frame_77.png -75.52743 -331.3169 -340.5842 0.6189869 0.06006833 2.909104
Frame_78.png -76.54819 -332.0625 -340.0887 0.6182959 0.06122836 2.905841
Frame_79.png -77.67628 -332.7616 -339.5588 0.6175271 0.0624283 2.902238
Frame_80.png -78.90059 -333.5113 -338.9844 0.616706 0.06372098 2.898346
Frame_81.png -80.24888 -334.2705 -338.3605 0.6158026 0.06510142 2.89407
Frame_82.png -81.66101 -335.0188 -337.7129 0.6148642 0.06651436 2.889608
Frame_83.png -83.11397 -335.7465 -337.0513 0.6139036 0.06793997 2.88503
Frame_84.png -84.72801 -336.5026 -336.3227 0.6128408 0.06948836 2.879956
Frame_85.png -86.6968 -337.364 -335.4408 0.6115487 0.07133745 2.873785
Frame_86.png -88.576 -338.1433 -334.6033 0.6103281 0.07307231 2.867913
Frame_87.png -90.48566 -338.873 -333.7591 0.6090829 0.0747969 2.861957
Frame_88.png -92.8656 -339.7304 -332.7118 0.6075435 0.07691094 2.854556
Frame_89.png -94.98597 -340.4467 -331.7831 0.6061811 0.07876306 2.847985
Frame_90.png -97.68962 -341.2936 -330.605 0.6044473 0.08108395 2.839622
Frame_91.png -100.2465 -342.0361 -329.4957 0.6028148 0.08324201 2.831733
Frame_92.png -103.4749 -342.8957 -328.1015 0.6007584 0.08591893 2.821797
Frame_93.png -106.6876 -343.6745 -326.7195 0.5987194 0.08853664 2.811934
Frame_94.png -110.5628 -344.5198 -325.0593 0.5962684 0.09163797 2.800065
Frame_95.png -113.8852 -345.169 -323.6408 0.5941755 0.09425337 2.789914
Frame_96.png -118.0749 -345.8951 -321.8574 0.5915478 0.09749853 2.777138
Frame_97.png -121.895 -346.4705 -320.2361 0.5891581 0.10041 2.765513
Frame_98.png -127.1258 -347.1309 -318.0229 0.5858894 0.1043277 2.749619
Frame_99.png -131.6582 -347.5917 -316.1105 0.5830646 0.1076645 2.735871
Frame_100.png -137.3461 -348.031 -313.7164 0.579531 0.1117822 2.718641
Frame_101.png -142.5969 -348.304 -311.5115 0.5762739 0.1155191 2.702749
Frame_102.png -149.1418 -348.4716 -308.7698 0.5722144 0.1200962 2.682947
Frame_103.png -155.0207 -348.4661 -306.312 0.5685751 0.124139 2.665166
Frame_104.png -162.9431 -348.23 -303.0067 0.5636702 0.1294902 2.641191
Frame_105.png -169.996 -347.8045 -300.0699 0.5592993 0.1341683 2.619824
Frame_106.png -179.0252 -346.9697 -296.3172 0.5536963 0.1400487 2.592413
Frame_107.png -187.1362 -345.9462 -292.9521 0.5486512 0.1452357 2.567719
Frame_108.png -197.4032 -344.2827 -288.6995 0.5422404 0.1516833 2.536334
Frame_109.png -206.6008 -342.4451 -284.8955 0.5364753 0.1573579 2.50807
Frame_110.png -218.5488 -339.5641 -279.9618 0.5289256 0.1645969 2.471088
Frame_111.png -228.8979 -336.6142 -275.6945 0.5223291 0.1707595 2.438768
Frame_112.png -242.0211 -332.2553 -270.2906 0.5138747 0.1784461 2.39733
Frame_113.png -253.9721 -327.6685 -265.3756 0.5060703 0.1853366 2.359069
Frame_114.png -267.3666 -321.8021 -259.8735 0.4971803 0.1929528 2.315485
Frame_115.png -281.209 -314.8955 -254.1944 0.487805 0.2007236 2.269527
Frame_116.png -296.8053 -306.0204 -247.804 0.4769653 0.2093828 2.216413
Frame_117.png -310.2762 -297.352 -242.29 0.4673299 0.2168051 2.169189
Frame_118.png -325.7704 -286.1226 -235.9544 0.4558652 0.2253058 2.113007
Frame_119.png -339.1683 -275.2098 -230.4819 0.4455537 0.2326525 2.062493
Frame_120.png -354.2592 -261.4064 -224.3228 0.4334047 0.2409646 2.002966
Frame_121.png -366.6798 -248.6671 -219.259 0.4228769 0.2478679 1.951405
Frame_122.png -379.7484 -233.6863 -213.936 0.4111572 0.255237 1.894024
Frame_123.png -390.6471 -219.7286 -209.4997 0.4007591 0.2615096 1.843105
Frame_124.png -402.2112 -203.141 -204.7986 0.388919 0.268344 1.785162
Frame_125.png -411.6087 -187.9958 -200.9802 0.3785176 0.2740958 1.734247
Frame_126.png -421.8507 -169.294 -196.8227 0.3661052 0.2806511 1.673495
Frame_127.png -429.7557 -152.7915 -193.6169 0.355475 0.2860049 1.621467
Frame_128.png -436.6744 -136.3219 -190.8123 0.345113 0.2910017 1.570736
Frame_129.png -441.5288 -123.2191 -188.8478 0.3370082 0.2947515 1.531071
Frame_130.png -446.1562 -109.08 -186.9757 0.3283812 0.2986017 1.488832
Frame_131.png -449.3163 -98.14534 -185.6979 0.3217776 0.3014494 1.456491
Frame_132.png -452.106 -87.28128 -184.5707 0.3152635 0.3041743 1.424583
Frame_133.png -454.3507 -77.38572 -183.664 0.3093635 0.3065722 1.395672
Frame_134.png -456.2733 -67.73391 -182.8878 0.3036312 0.3088376 1.367575
Frame_135.png -457.6624 -59.77892 -182.328 0.2989171 0.310652 1.344467
Frame_136.png -459.1412 -49.92323 -181.7325 0.2930844 0.312838 1.315866
Frame_137.png -460.0502 -42.75836 -181.3655 0.2888479 0.314389 1.295072
Frame_138.png -460.8889 -34.86313 -181.0291 0.2841724 0.3160554 1.272132
Frame_139.png -461.4087 -28.92728 -180.8198 0.2806538 0.3172857 1.254853
Frame_140.png -461.8869 -22.12038 -180.6272 0.2766111 0.3186711 1.23499
Frame_141.png -462.1731 -16.79048 -180.5122 0.2734361 0.3197369 1.219385
Frame_142.png -462.4134 -10.40957 -180.4159 0.2696215 0.3209922 1.200631
Frame_143.png -462.5173 -5.809739 -180.374 0.2668615 0.3218845 1.187051
Frame_144.png -462.5644 -0.3125742 -180.3551 0.2635484 0.322937 1.170744
Frame_145.png -462.5394 4.230094 -180.365 0.2607966 0.3237955 1.157192
Frame_146.png -462.5211 5.587446 -180.3715 0.2599731 0.3240519 1.153129
Frame_147.png -462.5211 5.587446 -180.3715 0.2599731 0.3240519 1.153129
Frame_148.png -462.5211 5.587446 -180.3715 0.2599731 0.3240519 1.153129
Frame_149.png -462.5211 5.587446 -180.3715 0.2599731 0.3240519 1.153129
